Year,Month,Province,District,Suspected_Cases,RDT_Tested,Microscopy_Tested,Confirmed_Cases
2024,9,North-Western,Chavuma,4730,4296,118,1386
2024,10,North-Western,Chavuma,2800,2222,126,871
2024,11,North-Western,Chavuma,8210,7379,274,2493
2024,12,North-Western,Chavuma,14320,12634,684,3453
2024,1,North-Western,Manyinga,8016,7045,238,2322
2024,2,North-Western,Manyinga,8500,7429,253,2867
2024,3,North-Western,Manyinga,13330,11115,828,3625
2024,4,North-Western,Manyinga,9792,8170,374,2822
2024,5,North-Western,Manyinga,9797,7639,562,2204
2024,6,North-Western,Manyinga,3291,2692,211,1151
2024,7,North-Western,Manyinga,3192,2902,110,981
2024,8,North-Western,Manyinga,2562,2087,94,684
2024,9,North-Western,Manyinga,2381,1867,132,711
2024,10,North-Western,Manyinga,1819,1592,74,688
2024,11,North-Western,Manyinga,7276,5985,360,2585
2024,12,North-Western,Manyinga,9190,7460,431,1949
2024,1,North-Western,Ikelenge,9585,8148,249,2948
2024,2,North-Western,Ikelenge,10648,9302,683,2781
2024,3,North-Western,Ikelenge,10783,8670,668,3043
2024,4,North-Western,Ikelenge,10778,9296,321,4096
2024,5,North-Western,Ikelenge,10015,8983,336,3731
2024,6,North-Western,Ikelenge,5419,4541,358,1848
2024,7,North-Western,Ikelenge,4909,4239,183,1567
2024,8,North-Western,Ikelenge,2864,2348,136,735
2024,9,North-Western,Ikelenge,4181,3745,201,1216
2024,10,North-Western,Ikelenge,4313,3814,246,1161
2024,11,North-Western,Ikelenge,6374,5127,381,1914
2024,12,North-Western,Ikelenge,13312,10732,740,2974
2024,1,North-Western,Mushindamo,9668,7996,595,2377
2024,2,North-Western,Mushindamo,4710,4080,226,1538
2024,3,North-Western,Mushindamo,9089,8013,599,3011
2024,4,North-Western,Mushindamo,6384,5115,284,1527
2024,5,North-Western,Mushindamo,5279,4476,91,1296
2024,6,North-Western,Mushindamo,4512,3831,157,1222
2024,7,North-Western,Mushindamo,2851,2457,126,784
2024,8,North-Western,Mushindamo,2332,1921,148,484
2024,9,North-Western,Mushindamo,1617,1369,96,438
2024,10,North-Western,Mushindamo,2630,2259,52,760
2024,11,North-Western,Mushindamo,3859,3485,111,933
2024,12,North-Western,Mushindamo,8477,6830,348,2427
2024,1,North-Western,Kalumbila,5035,4458,246,1684
2024,2,North-Western,Kalumbila,10583,8783,379,2917
2024,3,North-Western,Kalumbila,11358,9777,505,4142
2024,4,North-Western,Kalumbila,9990,8514,360,3164
2024,5,North-Western,Kalumbila,4012,3439,171,1513
2024,6,North-Western,Kalumbila,6500,5450,302,1858
2024,7,North-Western,Kalumbila,3951,3588,138,1055
2024,8,North-Western,Kalumbila,3250,2865,85,973
2024,9,North-Western,Kalumbila,2583,2265,142,794
2024,10,North-Western,Kalumbila,2903,2486,137,1011
2024,11,North-Western,Kalumbila,6414,5204,267,1906
2024,12,North-Western,Kalumbila,9445,7762,547,1966
2024,1,Northern,Kasama,17215,15106,337,6163
2024,2,Northern,Kasama,25530,23246,507,7217
2024,3,Northern,Kasama,13550,12192,491,4103
2024,4,Northern,Kasama,19215,16807,577,5638
2024,5,Northern,Kasama,15305,12784,930,3494
2024,6,Northern,Kasama,6079,5361,338,2332
2024,7,Northern,Kasama,9613,7974,424,2863
2024,8,Northern,Kasama,8796,7328,326,2068
2024,9,Northern,Kasama,3275,2870,61,1185
2024,10,Northern,Kasama,7440,6526,193,1751
2024,11,Northern,Kasama,13187,10783,743,3847
2024,12,Northern,Kasama,12605,10664,850,3963
2024,1,Northern,Mbala,20821,18469,540,5435
2024,2,Northern,Mbala,16486,13986,466,3515
2024,3,Northern,Mbala,14636,12078,694,5079
2024,4,Northern,Mbala,11878,10815,405,4229
2024,5,Northern,Mbala,17100,14465,475,4817
2024,6,Northern,Mbala,6178,5382,294,1791
2024,7,Northern,Mbala,3607,3127,188,1218
2024,8,Northern,Mbala,4247,3401,200,947
2024,9,Northern,Mbala,5114,4198,89,1353
2024,10,Northern,Mbala,5712,4947,367,1945
2024,11,Northern,Mbala,5491,4940,162,2086
2024,12,Northern,Mbala,10641,9361,533,3474
2024,1,Northern,Mporokoso,13232,11923,402,4515
2024,2,Northern,Mporokoso,26997,21508,1719,6714
2024,3,Northern,Mporokoso,22735,20061,435,6386
2024,4,Northern,Mporokoso,22208,18828,712,5625
2024,5,Northern,Mporokoso,17522,15259,1021,4781
2024,6,Northern,Mporokoso,13023,11490,816,3056
2024,7,Northern,Mporokoso,11761,9146,688,2426
2024,8,Northern,Mporokoso,3996,3120,241,1352
2024,9,Northern,Mporokoso,8380,7293,283,2467
2024,10,Northern,Mporokoso,11968,9924,668,2576
2024,11,Northern,Mporokoso,11249,8841,632,3339
2024,12,Northern,Mporokoso,22929,18108,1220,7805
2024,1,Northern,Luwingu,9241,7358,534,3127
2024,2,Northern,Luwingu,11889,10279,805,3069
2024,3,Northern,Luwingu,8390,7270,336,2779
2024,4,Northern,Luwingu,10402,8713,281,2821
2024,5,Northern,Luwingu,11860,9914,771,3297
2024,6,Northern,Luwingu,7080,6073,180,2249
2024,7,Northern,Luwingu,4047,3633,170,963
2024,8,Northern,Luwingu,1956,1750,96,615
2024,9,Northern,Luwingu,3006,2686,108,1119
2024,10,Northern,Luwingu,4742,4032,237,1426
2024,11,Northern,Luwingu,7046,5879,152,1952
2024,12,Northern,Luwingu,8194,6746,162,2730
2024,1,Northern,Mungwi,13694,11699,326,4615
2024,2,Northern,Mungwi,14783,12127,784,5032
2024,3,Northern,Mungwi,22212,17987,765,5676
2024,4,Northern,Mungwi,13628,11766,436,4888
2024,5,Northern,Mungwi,14456,11659,676,3798
2024,6,Northern,Mungwi,9263,7666,545,1941
2024,7,Northern,Mungwi,5543,4758,167,1406
2024,8,Northern,Mungwi,4055,3538,189,1573
2024,9,Northern,Mungwi,8053,6515,454,1639
2024,10,Northern,Mungwi,5975,5196,152,1596
2024,11,Northern,Mungwi,8113,6653,148,2858
2024,12,Northern,Mungwi,14669,11819,471,4020
2024,1,Northern,Nsama,18147,14980,756,6434
2024,2,Northern,Nsama,20806,18057,767,6239
2024,3,Northern,Nsama,25601,21264,1666,5908
2024,4,Northern,Nsama,25157,19952,1338,7490
2024,5,Northern,Nsama,19582,16334,797,6875
2024,6,Northern,Nsama,13375,11150,430,3286
2024,7,Northern,Nsama,4776,4377,103,1944
2024,8,Northern,Nsama,14254,11633,455,3715
2024,9,Northern,Nsama,6738,5735,393,2151
2024,10,Northern,Nsama,8252,7596,166,2057
2024,11,Northern,Nsama,12279,10483,343,3326
2024,12,Northern,Nsama,24782,20366,774,8436
2024,1,Northern,Chilubi,13683,11560,903,3564
2024,2,Northern,Chilubi,12068,10114,215,3477
2024,3,Northern,Chilubi,9759,8328,328,3184
2024,4,Northern,Chilubi,8666,7043,200,1909
2024,5,Northern,Chilubi,8006,7087,447,2077
2024,6,Northern,Chilubi,6807,6144,156,2240
2024,7,Northern,Chilubi,5865,4708,357,1619
2024,8,Northern,Chilubi,3700,2956,228,1062
2024,9,Northern,Chilubi,2947,2498,98,932
2024,10,Northern,Chilubi,3275,2904,170,992
2024,11,Northern,Chilubi,4608,3942,139,1612
2024,12,Northern,Chilubi,7300,6419,217,2564
2024,1,Northern,Kaputa,14478,12249,697,3683
2024,2,Northern,Kaputa,12950,11199,708,4044
2024,3,Northern,Kaputa,16178,14021,912,3842
2024,4,Northern,Kaputa,12112,10963,473,4610
2024,5,Northern,Kaputa,15210,12660,291,3907
2024,6,Northern,Kaputa,11044,9058,200,2319
2024,7,Northern,Kaputa,3948,3496,146,1374
2024,8,Northern,Kaputa,5516,4474,348,1154
2024,9,Northern,Kaputa,3692,3059,203,983
2024,10,Northern,Kaputa,4706,3855,221,1588
2024,11,Northern,Kaputa,6309,5815,193,2245
2024,12,Northern,Kaputa,9344,8625,208,2975
2024,1,Northern,Mpulungu,19201,17144,891,4640
2024,2,Northern,Mpulungu,23399,19744,1015,5324
2024,3,Northern,Mpulungu,21232,18055,516,7225
2024,4,Northern,Mpulungu,14141,12878,531,4801
2024,5,Northern,Mpulungu,8789,7530,212,3346
2024,6,Northern,Mpulungu,7519,6054,397,2396
2024,7,Northern,Mpulungu,6230,5448,420,2208
2024,8,Northern,Mpulungu,4115,3290,219,829
2024,9,Northern,Mpulungu,4924,4172,167,1399
2024,10,Northern,Mpulungu,5289,4693,143,2017
2024,11,Northern,Mpulungu,10833,8961,639,3123
2024,12,Northern,Mpulungu,11160,9758,324,2676
2024,1,Northern,Senga Hill,9418,8063,384,2801
2024,2,Northern,Senga Hill,14223,12157,389,4174
2024,3,Northern,Senga Hill,14156,11680,536,4035
2024,4,Northern,Senga Hill,7029,5818,254,2490
2024,5,Northern,Senga Hill,11112,9279,488,3373
2024,6,Northern,Senga Hill,5643,4560,349,1930
2024,7,Northern,Senga Hill,4411,3662,149,1055
2024,8,Northern,Senga Hill,4039,3325,210,843
2024,9,Northern,Senga Hill,2577,2217,93,819
2024,10,Northern,Senga Hill,4048,3449,164,1173
2024,11,Northern,Senga Hill,11243,9466,213,3723
2024,12,Northern,Senga Hill,6979,5889,128,1663
2024,1,Northern,Lunte,12423,10229,369,3952
2024,2,Northern,Lunte,12681,10909,362,4375
2024,3,Northern,Lunte,9996,8635,576,2981
2024,4,Northern,Lunte,13625,11405,487,5091
2024,5,Northern,Lunte,11742,9568,636,3853
2024,6,Northern,Lunte,7579,6788,201,2171
2024,7,Northern,Lunte,3880,3224,167,1062
2024,8,Northern,Lunte,2948,2647,148,1189
2024,9,Northern,Lunte,4195,3369,156,1251
2024,10,Northern,Lunte,9855,8505,241,2309
2024,11,Northern,Lunte,10861,9692,508,2727
2024,12,Northern,Lunte,12638,11329,325,3712
2024,1,Luapula,Mansa,9224,7790,605,2536
2024,2,Luapula,Mansa,18480,15628,604,4540
2024,3,Luapula,Mansa,12270,10627,531,4514
2024,4,Luapula,Mansa,23155,21586,437,5998
2024,5,Luapula,Mansa,11072,8981,459,3386
2024,6,Luapula,Mansa,6439,5896,149,2041
2024,7,Luapula,Mansa,6980,5947,336,1819
2024,8,Luapula,Mansa,5067,4221,169,1096
2024,9,Luapula,Mansa,3513,2799,208,1235
2024,10,Luapula,Mansa,4747,3749,231,1307
2024,11,Luapula,Mansa,12322,10986,603,3034
2024,12,Luapula,Mansa,21351,17827,1079,5771
2024,1,Luapula,Samfya,14906,11677,835,4565
2024,2,Luapula,Samfya,11392,9755,226,4190
2024,3,Luapula,Samfya,27878,21927,1396,5910
2024,4,Luapula,Samfya,11258,9774,704,3646
2024,5,Luapula,Samfya,15418,12419,691,4341
2024,6,Luapula,Samfya,10289,9036,563,2565
2024,7,Luapula,Samfya,6065,4944,391,1686
2024,8,Luapula,Samfya,3272,2819,196,1048
2024,9,Luapula,Samfya,8492,6638,504,1991
2024,10,Luapula,Samfya,5668,4917,148,1667
2024,11,Luapula,Samfya,9657,8672,408,2394
2024,12,Luapula,Samfya,18636,15423,350,4299
2024,1,Luapula,Nchelenge,12996,10896,343,4544
2024,2,Luapula,Nchelenge,22093,18637,964,6546
2024,3,Luapula,Nchelenge,24416,20101,1087,7318
2024,4,Luapula,Nchelenge,24404,19800,1314,6958
2024,5,Luapula,Nchelenge,16652,14296,949,5583
2024,6,Luapula,Nchelenge,12113,10734,601,2819
2024,7,Luapula,Nchelenge,10241,8632,573,2816
2024,8,Luapula,Nchelenge,6595,6002,156,2557
2024,9,Luapula,Nchelenge,7876,6974,276,2222
2024,10,Luapula,Nchelenge,11928,9598,674,2758
2024,11,Luapula,Nchelenge,16979,14094,687,4032
2024,12,Luapula,Nchelenge,15091,13077,499,4142
2024,1,Luapula,Kawambwa,10426,8991,570,3555
2024,2,Luapula,Kawambwa,18840,16318,722,5658
2024,3,Luapula,Kawambwa,19755,15782,781,6408
2024,4,Luapula,Kawambwa,25369,21227,983,5743
2024,5,Luapula,Kawambwa,14752,12197,631,3877
2024,6,Luapula,Kawambwa,4410,3951,120,1662
2024,7,Luapula,Kawambwa,9436,8052,241,2295
2024,8,Luapula,Kawambwa,5111,4523,261,1290
2024,9,Luapula,Kawambwa,6700,5287,362,2032
2024,10,Luapula,Kawambwa,5834,4700,277,1598
2024,11,Luapula,Kawambwa,8146,6668,202,2729
2024,12,Luapula,Kawambwa,6591,5970,282,2380
2024,1,Luapula,Mwense,6260,5556,398,2184
2024,2,Luapula,Mwense,12432,10150,419,3256
2024,3,Luapula,Mwense,10569,9133,699,3284
2024,4,Luapula,Mwense,22815,20334,506,5336
2024,5,Luapula,Mwense,4237,3762,128,1376
2024,6,Luapula,Mwense,5351,4444,217,1829
2024,7,Luapula,Mwense,3712,3090,127,1248
2024,8,Luapula,Mwense,2218,1831,48,707
2024,9,Luapula,Mwense,2569,2061,99,524
2024,10,Luapula,Mwense,4098,3780,113,1295
2024,11,Luapula,Mwense,6594,5384,194,2217
2024,12,Luapula,Mwense,9156,7528,316,2874
2024,1,Luapula,Chienge,10194,9195,474,2999
2024,2,Luapula,Chienge,12126,10693,686,4192
2024,3,Luapula,Chienge,11324,8844,604,3479
2024,4,Luapula,Chienge,13748,11788,733,4291
2024,5,Luapula,Chienge,11100,8985,320,2386
2024,6,Luapula,Chienge,6533,5568,345,1558
2024,7,Luapula,Chienge,4671,3969,98,1028
2024,8,Luapula,Chienge,4042,3608,73,1025
2024,9,Luapula,Chienge,3188,2523,155,1005
2024,10,Luapula,Chienge,3218,2916,147,1076
2024,11,Luapula,Chienge,8332,6998,404,2442
2024,12,Luapula,Chienge,10614,9519,245,2960
2024,1,Luapula,Milenge,9941,8308,520,3478
2024,2,Luapula,Milenge,12160,10084,776,4154
2024,3,Luapula,Milenge,18825,15630,369,5311
2024,4,Luapula,Milenge,20555,17817,1355,4564
2024,5,Luapula,Milenge,8567,7369,335,3153
2024,6,Luapula,Milenge,5703,4643,370,1968
2024,7,Luapula,Milenge,3411,2686,204,1118
2024,8,Luapula,Milenge,3410,3090,132,1148
2024,9,Luapula,Milenge,2279,1965,92,816
2024,10,Luapula,Milenge,4302,3817,207,1696
2024,11,Luapula,Milenge,10242,9069,497,2406
2024,12,Luapula,Milenge,7362,6370,247,1735
2024,1,Luapula,Mwansabombwe,15430,13240,327,5494
2024,2,Luapula,Mwansabombwe,33433,27007,1530,7804
2024,3,Luapula,Mwansabombwe,35660,32918,741,9208
2024,4,Luapula,Mwansabombwe,18982,15818,787,6594
2024,5,Luapula,Mwansabombwe,23866,20271,1509,6875
2024,6,Luapula,Mwansabombwe,16052,12955,942,3373
2024,7,Luapula,Mwansabombwe,8085,6812,290,3020
2024,8,Luapula,Mwansabombwe,4473,3809,205,1478
2024,9,Luapula,Mwansabombwe,4876,4291,101,1862
2024,10,Luapula,Mwansabombwe,10131,8616,464,2460
2024,11,Luapula,Mwansabombwe,12347,10044,284,3377
2024,12,Luapula,Mwansabombwe,10633,9466,390,3614
2024,1,Luapula,Chipili,13925,12028,817,4615
2024,2,Luapula,Chipili,21585,18962,485,6196
2024,3,Luapula,Chipili,37328,29195,1977,8609
2024,4,Luapula,Chipili,23884,19792,412,5211
2024,5,Luapula,Chipili,10784,9785,392,3905
2024,6,Luapula,Chipili,9232,7907,551,3120
2024,7,Luapula,Chipili,9336,7765,618,2811
2024,8,Luapula,Chipili,6990,5705,157,2067
2024,9,Luapula,Chipili,7313,6313,149,1855
2024,10,Luapula,Chipili,6240,5387,152,2371
2024,11,Luapula,Chipili,15870,14084,749,3634
2024,12,Luapula,Chipili,18045,16180,972,4310
2024,1,Luapula,Chembe,11384,9353,469,3563
2024,2,Luapula,Chembe,15635,13788,662,5816
2024,3,Luapula,Chembe,17642,15546,550,4630
2024,4,Luapula,Chembe,16771,13974,932,5391
2024,5,Luapula,Chembe,9956,8411,477,3018
2024,6,Luapula,Chembe,4592,3696,240,1556
2024,7,Luapula,Chembe,6331,5469,156,2054
2024,8,Luapula,Chembe,3703,3337,138,1255
2024,9,Luapula,Chembe,3239,2646,155,1106
2024,10,Luapula,Chembe,4474,3675,256,1646
2024,11,Luapula,Chembe,10048,9085,467,3656
2024,12,Luapula,Chembe,13582,11750,392,5186
2024,1,Luapula,Chifunabuli,28739,23826,567,6736
2024,2,Luapula,Chifunabuli,17641,14605,364,4738
2024,3,Luapula,Chifunabuli,23734,21597,469,5454
2024,4,Luapula,Chifunabuli,18813,16129,1178,6020
2024,5,Luapula,Chifunabuli,15269,12884,674,3643
2024,6,Luapula,Chifunabuli,9374,8030,566,2754
2024,7,Luapula,Chifunabuli,4882,4236,213,1822
2024,8,Luapula,Chifunabuli,5783,4659,315,1724
2024,9,Luapula,Chifunabuli,6278,5345,416,1743
2024,10,Luapula,Chifunabuli,6296,5134,389,2063
2024,11,Luapula,Chifunabuli,16118,12655,786,4349
2024,12,Luapula,Chifunabuli,14202,12800,486,5275
2024,1,Luapula,Lunga,28411,22087,1620,7805
2024,2,Luapula,Lunga,21646,17903,758,6915
2024,3,Luapula,Lunga,49084,41513,1853,11111
2024,4,Luapula,Lunga,14823,12283,522,5090
2024,5,Luapula,Lunga,12754,10793,834,3693
2024,6,Luapula,Lunga,9271,8275,499,2928
2024,7,Luapula,Lunga,9621,8192,603,2311
2024,8,Luapula,Lunga,5044,4249,257,1347
2024,9,Luapula,Lunga,8329,7188,355,2525
2024,10,Luapula,Lunga,7256,5779,439,2233
2024,11,Luapula,Lunga,9475,7748,507,3099
2024,12,Luapula,Lunga,23021,20156,1279,5591
2024,1,Muchinga,Chinsali,20700,16623,1159,4534
2024,2,Muchinga,Chinsali,18573,16775,525,6704
2024,3,Muchinga,Chinsali,28475,24158,499,6323
2024,4,Muchinga,Chinsali,20058,17246,1009,4665
2024,5,Muchinga,Chinsali,17535,14890,483,6471
2024,6,Muchinga,Chinsali,12123,10194,762,3557
2024,7,Muchinga,Chinsali,6537,5761,368,2546
2024,8,Muchinga,Chinsali,4054,3486,219,1389
2024,9,Muchinga,Chinsali,8265,6890,469,2895
2024,10,Muchinga,Chinsali,10519,9349,471,2798
2024,11,Muchinga,Chinsali,8369,6892,451,2880
2024,12,Muchinga,Chinsali,28672,23864,1250,6552
2024,1,Muchinga,Mpika,19849,16443,604,6284
2024,2,Muchinga,Mpika,15885,13490,867,5681
2024,3,Muchinga,Mpika,17779,15683,1181,6246
2024,4,Muchinga,Mpika,18035,16505,667,6659
2024,5,Muchinga,Mpika,8915,7701,401,3238
2024,6,Muchinga,Mpika,13683,12021,843,3177
2024,7,Muchinga,Mpika,7525,6326,414,2008
2024,8,Muchinga,Mpika,4115,3714,117,1548
2024,9,Muchinga,Mpika,5083,4345,276,1473
2024,10,Muchinga,Mpika,7392,6064,291,2459
2024,11,Muchinga,Mpika,12342,10390,632,3531
2024,12,Muchinga,Mpika,14448,11789,605,4969
2024,1,Muchinga,Isoka,20088,16027,1170,5071
2024,2,Muchinga,Isoka,14664,11897,662,4982
2024,3,Muchinga,Isoka,14963,11938,815,4846
2024,4,Muchinga,Isoka,16131,13098,958,5222
2024,5,Muchinga,Isoka,7923,6786,182,3010
2024,6,Muchinga,Isoka,5707,4625,234,2061
2024,7,Muchinga,Isoka,2598,2059,117,851
2024,8,Muchinga,Isoka,2775,2508,89,670
2024,9,Muchinga,Isoka,2782,2296,139,987
2024,10,Muchinga,Isoka,4252,3505,257,1327
2024,11,Muchinga,Isoka,9107,7778,597,2563
2024,12,Muchinga,Isoka,7939,6505,432,2758
2024,1,Muchinga,Nakonde,29890,25849,1629,6635
2024,2,Muchinga,Nakonde,30650,24521,1912,8109
2024,3,Muchinga,Nakonde,32219,26898,1784,7747
2024,4,Muchinga,Nakonde,11362,9896,595,3793
2024,5,Muchinga,Nakonde,21091,19129,673,5459
2024,6,Muchinga,Nakonde,8593,7185,365,3049
2024,7,Muchinga,Nakonde,9280,7576,374,2912
2024,8,Muchinga,Nakonde,3405,2813,92,1237
2024,9,Muchinga,Nakonde,4544,3804,200,1476
2024,10,Muchinga,Nakonde,5630,4615,341,1438
2024,11,Muchinga,Nakonde,16324,13475,929,3742
2024,12,Muchinga,Nakonde,26347,20854,1382,6450
2024,1,Muchinga,Mafinga,22966,20107,1590,6780
2024,2,Muchinga,Mafinga,12697,10432,289,4634
2024,3,Muchinga,Mafinga,16169,13180,936,4320
2024,4,Muchinga,Mafinga,19447,17922,541,5957
2024,5,Muchinga,Mafinga,12158,10371,645,4014
2024,6,Muchinga,Mafinga,6877,5715,114,1746
2024,7,Muchinga,Mafinga,4658,4065,115,1716
2024,8,Muchinga,Mafinga,4108,3318,171,1426
2024,9,Muchinga,Mafinga,5377,4509,111,1186
2024,10,Muchinga,Mafinga,5466,4569,130,1266
2024,11,Muchinga,Mafinga,10445,8550,630,2316
2024,12,Muchinga,Mafinga,20275,17935,1024,5218
2024,1,Muchinga,Chama,20972,17655,405,6084
2024,2,Muchinga,Chama,22437,17448,1376,6483
2024,3,Muchinga,Chama,30712,28197,666,8319
2024,4,Muchinga,Chama,12419,10400,617,4617
2024,5,Muchinga,Chama,25402,21050,1569,5653
2024,6,Muchinga,Chama,6634,5828,345,2298
2024,7,Muchinga,Chama,6459,5559,393,2174
2024,8,Muchinga,Chama,6646,5857,225,1699
2024,9,Muchinga,Chama,6447,5185,238,2096
2024,10,Muchinga,Chama,5160,4636,157,1554
2024,11,Muchinga,Chama,12030,10842,542,4328
2024,12,Muchinga,Chama,13968,11271,792,4347
2024,1,Muchinga,Lavushimanda,20203,16938,723,6396
2024,2,Muchinga,Lavushimanda,43951,34585,2584,8999
2024,3,Muchinga,Lavushimanda,26204,21400,650,9160
2024,4,Muchinga,Lavushimanda,40869,34801,2697,10573
2024,5,Muchinga,Lavushimanda,14600,12976,690,4426
2024,6,Muchinga,Lavushimanda,11419,9540,230,3117
2024,7,Muchinga,Lavushimanda,9583,8616,442,2794
2024,8,Muchinga,Lavushimanda,9132,7087,525,2157
2024,9,Muchinga,Lavushimanda,5632,4907,257,2194
2024,10,Muchinga,Lavushimanda,13132,11684,249,3319
2024,11,Muchinga,Lavushimanda,16620,14439,845,5764
2024,12,Muchinga,Lavushimanda,17595,15495,891,4983
2024,1,Muchinga,Kanchibiya,16257,13207,419,4393
2024,2,Muchinga,Kanchibiya,12714,11192,861,4754
2024,3,Muchinga,Kanchibiya,22267,18516,399,7031
2024,4,Muchinga,Kanchibiya,13324,11205,443,4428
2024,5,Muchinga,Kanchibiya,8280,7547,292,3229
2024,6,Muchinga,Kanchibiya,8383,6910,355,2672
2024,7,Muchinga,Kanchibiya,6552,5560,435,1603
2024,8,Muchinga,Kanchibiya,4453,3825,178,1279
2024,9,Muchinga,Kanchibiya,3166,2733,111,996
2024,10,Muchinga,Kanchibiya,5699,4784,376,1421
2024,11,Muchinga,Kanchibiya,7516,6290,224,2652
2024,12,Muchinga,Kanchibiya,9027,7378,307,2766
2024,1,Muchinga,Shiwang'andu,11678,10708,327,4445
2024,2,Muchinga,Shiwang'andu,17369,14790,371,4841
2024,3,Muchinga,Shiwang'andu,25789,20955,1269,6394
2024,4,Muchinga,Shiwang'andu,15397,13436,376,4380
2024,5,Muchinga,Shiwang'andu,15191,13535,502,4830
2024,6,Muchinga,Shiwang'andu,6839,5917,390,1695
2024,7,Muchinga,Shiwang'andu,7474,5997,329,1851
2024,8,Muchinga,Shiwang'andu,6411,5126,345,1297
2024,9,Muchinga,Shiwang'andu,3887,3446,148,1214
2024,10,Muchinga,Shiwang'andu,4693,4176,291,1513
2024,11,Muchinga,Shiwang'andu,8111,6451,474,2778
2024,12,Muchinga,Shiwang'andu,17459,14852,875,3971
2025,1,Lusaka,Lusaka,3738,3088,224,882
2025,2,Lusaka,Lusaka,2777,2527,64,641
2025,3,Lusaka,Lusaka,2773,2217,158,897
2025,4,Lusaka,Lusaka,3436,2670,212,913
2025,5,Lusaka,Lusaka,1992,1749,58,497
2025,6,Lusaka,Lusaka,1489,1334,41,437
2025,7,Lusaka,Lusaka,863,766,17,295
2025,8,Lusaka,Lusaka,680,574,13,243
2025,9,Lusaka,Lusaka,920,786,57,308
2025,10,Lusaka,Lusaka,808,709,15,230
2025,11,Lusaka,Lusaka,1857,1607,128,618
2025,12,Lusaka,Lusaka,2886,2328,138,645
2025,1,Lusaka,Chongwe,1196,999,46,283
2025,2,Lusaka,Chongwe,826,644,47,265
2025,3,Lusaka,Chongwe,1272,1152,23,483
2025,4,Lusaka,Chongwe,2113,1749,72,582
2025,5,Lusaka,Chongwe,1047,921,30,376
2025,6,Lusaka,Chongwe,743,640,41,222
2025,7,Lusaka,Chongwe,317,262,17,112
2025,8,Lusaka,Chongwe,352,291,14,127
2025,9,Lusaka,Chongwe,428,379,11,106
2025,10,Lusaka,Chongwe,558,472,26,126
2025,11,Lusaka,Chongwe,1125,941,31,301
2025,12,Lusaka,Chongwe,1373,1099,70,294
2025,1,Lusaka,Kafue,1790,1562,81,566
2025,2,Lusaka,Kafue,2783,2276,109,663
2025,3,Lusaka,Kafue,2408,2139,103,955
2025,4,Lusaka,Kafue,2311,2032,77,893
2025,5,Lusaka,Kafue,2575,2205,150,753
2025,6,Lusaka,Kafue,1751,1435,108,414
2025,7,Lusaka,Kafue,1231,1083,45,349
2025,8,Lusaka,Kafue,1316,1086,28,338
2025,9,Lusaka,Kafue,1031,871,54,293
2025,10,Lusaka,Kafue,813,693,43,179
2025,11,Lusaka,Kafue,1180,1030,57,440
2025,12,Lusaka,Kafue,3270,2867,107,795
2025,1,Lusaka,Luangwa,2192,1900,48,826
2025,2,Lusaka,Luangwa,4437,4090,97,1334
2025,3,Lusaka,Luangwa,2778,2354,83,912
2025,4,Lusaka,Luangwa,2392,1992,156,745
2025,5,Lusaka,Luangwa,2238,2034,97,558
2025,6,Lusaka,Luangwa,601,518,38,215
2025,7,Lusaka,Luangwa,539,497,13,194
2025,8,Lusaka,Luangwa,905,774,38,266
2025,9,Lusaka,Luangwa,882,764,34,249
2025,10,Lusaka,Luangwa,509,411,30,160
2025,11,Lusaka,Luangwa,1525,1271,100,465
2025,12,Lusaka,Luangwa,2862,2252,141,705
2025,1,Lusaka,Chilanga,2401,2075,81,897
2025,2,Lusaka,Chilanga,3819,3140,173,937
2025,3,Lusaka,Chilanga,4519,3867,120,1500
2025,4,Lusaka,Chilanga,4213,3811,114,1544
2025,5,Lusaka,Chilanga,4939,4424,138,1657
2025,6,Lusaka,Chilanga,2868,2469,131,735
2025,7,Lusaka,Chilanga,1764,1557,94,467
2025,8,Lusaka,Chilanga,1358,1189,23,448
2025,9,Lusaka,Chilanga,1547,1356,70,390
2025,10,Lusaka,Chilanga,1324,1212,41,532
2025,11,Lusaka,Chilanga,2075,1795,120,619
2025,12,Lusaka,Chilanga,1862,1537,63,676
2025,1,Lusaka,Rufunsa,1828,1514,79,488
2025,2,Lusaka,Rufunsa,3156,2771,127,890
2025,3,Lusaka,Rufunsa,2351,1903,125,836
2025,4,Lusaka,Rufunsa,2015,1666,108,744
2025,5,Lusaka,Rufunsa,2537,2186,141,597
2025,6,Lusaka,Rufunsa,1630,1485,39,436
2025,7,Lusaka,Rufunsa,645,544,14,194
2025,8,Lusaka,Rufunsa,632,519,17,165
2025,9,Lusaka,Rufunsa,1005,799,44,210
2025,10,Lusaka,Rufunsa,1294,1041,66,310
2025,11,Lusaka,Rufunsa,2443,1937,105,520
2025,12,Lusaka,Rufunsa,1812,1569,46,480
2025,1,Copperbelt,Kitwe,4440,3733,208,1530
2025,2,Copperbelt,Kitwe,7152,5770,212,1492
2025,3,Copperbelt,Kitwe,5542,4535,324,1412
2025,4,Copperbelt,Kitwe,4973,4455,107,1917
2025,5,Copperbelt,Kitwe,4644,3663,233,1406
2025,6,Copperbelt,Kitwe,1931,1591,50,655
2025,7,Copperbelt,Kitwe,2236,1934,50,566
2025,8,Copperbelt,Kitwe,1534,1292,43,519
